SiteID,Date-Time,ac_current,ac_power,ac_voltage,ambient_temp,dc_current,dc_power,dc_voltage,inverter_error_code,inverter_temp,module_temp,poa_irradiance,power_factor,relative_humidity,wind_direction,wind_speed
34,2019-01-18 03:15:00,0,-300,283,,0,-200,4,0,25,,,0,,,
34,2019-01-18 03:30:00,0,-200,283,,0,0,4,0,24,,,0,,,
34,2019-01-18 03:45:00,0,-200,283,,0,-200,4,0,24,,,0,,,
34,2019-01-18 04:00:00,0,-200,283,,0,-200,4,0,24,,,0,,,
34,2019-01-18 04:15:00,0,-200,282,,0,-200,3,0,24,,,0,,,
34,2019-01-18 04:30:00,0,-200,282,,0,-200,3,0,24,,,0,,,
34,2019-01-18 04:45:00,0,-300,282,,0,-200,4,0,24,,,0,,,
34,2019-01-18 05:00:00,0,-300,282,,0,-200,5,0,23,,,0,,,
34,2019-01-18 05:15:00,0,-200,281,,0,-200,5,0,23,,,0,,,
34,2019-01-18 05:30:00,0,-300,281,,0,-200,5,0,23,,,0,,,
34,2019-01-18 05:45:00,0,-200,280,,0,-200,5,0,23,,,0,,,
34,2019-01-18 06:00:00,0,-300,282,,0,-200,6,0,23,,,0,,,
34,2019-01-18 06:15:00,0,-200,282,,0,-200,39,0,23,,,0,,,
34,2019-01-18 06:30:00,0,-200,281,,0,-200,274,0,23,,,0,,,
34,2019-01-18 06:45:00,3,-600,282,,1,400,295,0,24,,,0.159,,,
34,2019-01-18 07:00:00,0,-200,282,,0,-200,429,0,25,,,0,,,
34,2019-01-18 07:15:00,5,3300,282,,11,4500,388,0,30,,,0.714,,,
34,2019-01-18 07:30:00,10,8100,282,,23,9500,410,0,38,,,0.922,,,
34,2019-01-18 07:45:00,14,12500,283,,33,14300,421,0,51,,,0.968,,,
34,2019-01-18 08:00:00,26,22900,283,,60,25100,413,0,53,,,0.988,,,
34,2019-01-18 08:15:00,32,28000,284,,72,30300,418,0,53,,,0.99,,,
34,2019-01-18 08:30:00,37,32100,284,,83,34800,418,0,55,,,0.995,,,
34,2019-01-18 08:45:00,45,39200,285,,104,41800,399,0,54,,,0.996,,,
34,2019-01-18 09:00:00,54,47100,285,,125,50200,398,0,55,,,0.999,,,
34,2019-01-18 09:15:00,67,57700,284,,157,61500,390,0,55,,,0.999,,,
34,2019-01-18 09:30:00,69,59100,283,,163,63000,385,0,55,,,0.999,,,
34,2019-01-18 09:45:00,71,61200,283,,170,65400,383,0,55,,,0.997,,,
34,2019-01-18 10:00:00,79,68100,283,,192,72600,376,0,54,,,0.999,,,
34,2019-01-18 10:15:00,84,71900,283,,205,76500,372,0,54,,,0.999,,,
34,2019-01-18 10:30:00,88,75200,283,,215,80000,371,0,55,,,0.999,,,
34,2019-01-18 10:45:00,90,77900,284,,220,83000,375,0,55,,,0.999,,,
34,2019-01-18 11:00:00,94,80400,284,,228,85800,374,0,53,,,0.998,,,
34,2019-01-18 11:15:00,95,81800,284,,230,87000,377,0,53,,,0.999,,,
34,2019-01-18 11:30:00,96,82300,284,,231,87800,380,0,53,,,0.998,,,
34,2019-01-18 11:45:00,96,82200,284,,240,87200,363,0,53,,,0.999,,,
34,2019-01-18 12:00:00,97,82800,283,,243,88000,362,0,56,,,0.999,,,
34,2019-01-18 12:15:00,95,81500,284,,240,86500,359,0,55,,,0.999,,,
34,2019-01-18 12:30:00,93,79300,283,,230,84300,365,0,55,,,0.998,,,
34,2019-01-18 12:45:00,92,79300,284,,232,84300,363,0,54,,,0.999,,,
34,2019-01-18 13:00:00,88,76100,284,,220,80800,366,0,55,,,0.999,,,
34,2019-01-18 13:15:00,77,66600,284,,220,70000,318,0,54,,,0.999,,,
34,2019-01-18 13:30:00,75,64100,284,,212,67500,317,0,55,,,0.999,,,
34,2019-01-18 13:45:00,71,60800,284,,202,64100,317,0,53,,,0.999,,,
34,2019-01-18 14:00:00,66,56900,284,,189,60000,317,0,55,,,0.997,,,
34,2019-01-18 14:15:00,62,53000,284,,176,55700,316,0,55,,,0.997,,,
34,2019-01-18 14:30:00,56,48000,283,,160,50400,316,0,55,,,0.999,,,
34,2019-01-18 14:45:00,50,42900,283,,143,45400,315,0,54,,,0.996,,,
34,2019-01-18 15:00:00,43,36900,283,,124,39000,314,0,54,,,0.996,,,
34,2019-01-18 15:15:00,35,30600,283,,104,32600,314,0,53,,,0.991,,,
34,2019-01-18 15:30:00,26,23200,283,,79,24800,313,0,53,,,0.994,,,
34,2019-01-18 15:45:00,18,16000,283,,56,17400,312,0,54,,,0.967,,,
34,2019-01-18 16:00:00,11,9400,282,,34,10600,310,0,53,,,0.92,,,
34,2019-01-18 16:15:00,6,4900,283,,19,5800,309,0,53,,,0.77,,,
34,2019-01-18 16:30:00,3,800,282,,5,1600,305,0,52,,,0.23,,,
34,2019-01-18 16:45:00,3,0,281,,2,800,304,0,52,,,0,,,
34,2019-01-18 17:00:00,0,-200,281,,0,-200,378,0,51,,,0,,,
34,2019-01-18 17:15:00,3,-900,282,,0,100,293,0,50,,,0.239,,,
34,2019-01-18 17:30:00,0,-200,282,,0,-200,39,0,46,,,0,,,
34,2019-01-18 17:45:00,0,-200,282,,0,0,14,0,43,,,0,,,
34,2019-01-18 18:00:00,0,-300,283,,0,-200,13,0,41,,,0,,,
34,2019-01-18 18:15:00,0,-300,283,,0,-200,14,0,39,,,0,,,
34,2019-01-18 18:30:00,0,-300,283,,0,-200,15,0,38,,,0,,,
34,2019-01-18 18:45:00,0,-200,283,,0,-200,15,0,37,,,0,,,
34,2019-01-18 19:00:00,0,-300,282,,0,0,16,0,37,,,0,,,
34,2019-01-18 19:15:00,0,-200,283,,0,0,16,0,36,,,0,,,
34,2019-01-18 19:30:00,0,-300,284,,0,-200,17,0,35,,,0,,,
34,2019-01-18 19:45:00,0,-200,284,,0,-200,17,0,35,,,0,,,
34,2019-01-18 20:00:00,0,-300,284,,0,-200,18,0,34,,,0,,,
34,2019-01-18 20:15:00,0,-300,283,,0,-200,18,0,34,,,0,,,
34,2019-01-18 20:30:00,0,-300,284,,0,-200,19,0,33,,,0,,,
34,2019-01-18 20:45:00,0,-300,284,,0,-200,19,0,33,,,0,,,
34,2019-01-18 21:00:00,0,-200,282,,0,-200,19,0,32,,,0,,,
34,2019-01-18 21:15:00,0,-300,283,,0,-200,17,0,32,,,0,,,
34,2019-01-18 21:30:00,0,-300,283,,0,-200,17,0,31,,,0,,,
34,2019-01-18 21:45:00,0,-300,283,,0,-200,17,0,31,,,0,,,
34,2019-01-18 22:00:00,0,-200,283,,0,-200,16,0,31,,,0,,,
34,2019-01-18 22:15:00,0,-200,284,,0,-200,17,0,30,,,0,,,
34,2019-01-18 22:30:00,0,-300,284,,0,-200,16,0,30,,,0,,,
34,2019-01-18 22:45:00,0,-300,284,,0,-200,16,0,30,,,0,,,
34,2019-01-18 23:00:00,0,-200,283,,0,-200,16,0,29,,,0,,,
34,2019-01-18 23:15:00,0,-200,284,,0,-200,15,0,29,,,0,,,
34,2019-01-18 23:30:00,0,-200,283,,0,-200,16,0,29,,,0,,,
34,2019-01-18 23:45:00,0,-300,284,,0,-200,16,0,29,,,0,,,
34,2019-01-19 00:00:00,0,-300,285,,0,-200,17,0,28,,,0,,,
34,2019-01-19 00:15:00,0,-200,285,,0,-200,15,0,28,,,0,,,
34,2019-01-19 00:30:00,0,-200,285,,0,-200,14,0,28,,,0,,,
34,2019-01-19 00:45:00,0,-200,285,,0,-200,15,0,27,,,0,,,
34,2019-01-19 01:00:00,0,-200,285,,0,-200,13,0,27,,,0,,,
34,2019-01-19 01:15:00,0,-300,285,,0,-200,12,0,27,,,0,,,
34,2019-01-19 01:30:00,0,-200,285,,0,-200,11,0,27,,,0,,,
34,2019-01-19 01:45:00,0,-300,285,,0,-200,12,0,27,,,0,,,
34,2019-01-19 02:00:00,0,-300,285,,0,-200,13,0,26,,,0,,,
34,2019-01-19 02:15:00,0,-300,285,,0,-200,10,0,26,,,0,,,
34,2019-01-19 02:30:00,0,-300,285,,0,-200,11,0,26,,,0,,,
34,2019-01-19 02:45:00,0,-200,284,,0,-200,8,0,26,,,0,,,
34,2019-01-19 03:00:00,0,-300,284,,0,-200,8,0,25,,,0,,,
34,2019-01-19 03:15:00,0,-200,285,,0,-200,10,0,25,,,0,,,
34,2019-01-19 03:30:00,0,-300,285,,0,-200,9,0,25,,,0,,,
34,2019-01-19 03:45:00,0,-300,285,,0,-200,7,0,25,,,0,,,
34,2019-01-19 04:00:00,0,-200,284,,0,-200,7,0,25,,,0,,,
34,2019-01-19 04:15:00,0,-300,284,,0,-200,7,0,25,,,0,,,
34,2019-01-19 04:30:00,0,-200,284,,0,-200,7,0,24,,,0,,,
34,2019-01-19 04:45:00,0,-200,283,,0,-200,8,0,24,,,0,,,
34,2019-01-19 05:00:00,0,-200,283,,0,-200,9,0,24,,,0,,,
34,2019-01-19 05:15:00,0,-200,283,,0,-200,7,0,24,,,0,,,
34,2019-01-19 05:30:00,0,-300,283,,0,-200,6,0,24,,,0,,,
34,2019-01-19 05:45:00,0,-300,283,,0,-200,7,0,24,,,0,,,
34,2019-01-19 06:00:00,0,-300,283,,0,-200,15,0,24,,,0,,,
34,2019-01-19 06:15:00,0,-300,283,,0,-200,67,0,23,,,0,,,
34,2019-01-19 06:30:00,0,-300,283,,0,-200,290,0,23,,,0,,,
34,2019-01-19 06:45:00,3,-200,283,,2,800,299,0,25,,,0.038,,,
34,2019-01-19 07:00:00,0,-300,283,,0,-200,427,0,26,,,0,,,
34,2019-01-19 07:15:00,4,1600,283,,8,2500,328,0,30,,,0.428,,,
34,2019-01-19 07:30:00,6,4100,283,,14,5500,387,0,35,,,0.755,,,
34,2019-01-19 07:45:00,9,7500,284,,22,8900,400,0,42,,,0.917,,,
34,2019-01-19 08:00:00,14,12600,283,,35,14300,411,0,51,,,0.958,,,
34,2019-01-19 08:15:00,16,14000,283,,38,15600,403,0,53,,,0.971,,,
34,2019-01-19 08:30:00,18,15900,284,,52,17200,333,0,53,,,0.975,,,
34,2019-01-19 08:45:00,37,32200,285,,85,34500,407,0,55,,,0.995,,,
34,2019-01-19 09:00:00,39,33700,285,,89,36100,403,0,54,,,0.995,,,
34,2019-01-19 09:15:00,45,39100,284,,105,42100,397,0,55,,,0.996,,,
34,2019-01-19 09:30:00,63,54400,285,,146,57900,394,0,54,,,0.997,,,
34,2019-01-19 09:45:00,69,59600,285,,165,63500,383,0,54,,,0.999,,,
34,2019-01-19 10:00:00,50,43600,285,,122,46500,381,0,54,,,0.999,,,
34,2019-01-19 10:15:00,83,71800,286,,205,76400,372,0,52,,,0.998,,,
34,2019-01-19 10:30:00,88,76000,286,,218,80700,369,0,55,,,0.999,,,
34,2019-01-19 10:45:00,83,72200,286,,210,76600,363,0,54,,,0.999,,,
34,2019-01-19 11:00:00,92,79500,286,,234,84300,359,0,56,,,0.999,,,
34,2019-01-19 11:15:00,90,77300,285,,229,82200,358,0,55,,,1,,,
34,2019-01-19 11:30:00,93,80600,285,,237,85400,360,0,53,,,0.999,,,
34,2019-01-19 11:45:00,92,79600,286,,240,84500,351,0,53,,,0.998,,,
34,2019-01-19 12:00:00,91,78700,285,,235,83700,355,0,55,,,0.999,,,
34,2019-01-19 12:15:00,80,68700,285,,205,72700,354,0,55,,,0.999,,,
34,2019-01-19 12:30:00,90,77600,285,,230,82300,357,0,55,,,0.999,,,
34,2019-01-19 12:45:00,90,77400,285,,232,82300,354,0,55,,,0.998,,,
34,2019-01-19 13:00:00,87,75300,285,,223,79700,358,0,54,,,1,,,
34,2019-01-19 13:15:00,85,73300,285,,224,77400,346,0,55,,,0.999,,,
34,2019-01-19 13:30:00,77,66600,285,,199,70600,354,0,55,,,0.999,,,
34,2019-01-19 13:45:00,72,62600,285,,187,66200,354,0,53,,,0.997,,,
34,2019-01-19 14:00:00,75,64600,285,,190,68500,359,0,55,,,0.997,,,
34,2019-01-19 14:15:00,68,58800,285,,169,62600,370,0,54,,,0.997,,,
34,2019-01-19 14:30:00,62,53400,285,,152,56800,372,0,53,,,0.999,,,
34,2019-01-19 14:45:00,55,47600,285,,138,50600,364,0,53,,,0.999,,,
34,2019-01-19 15:00:00,45,38700,284,,113,41100,365,0,55,,,0.992,,,
34,2019-01-19 15:15:00,34,30100,285,,84,32200,383,0,53,,,0.995,,,
34,2019-01-19 15:30:00,30,26100,285,,76,28200,370,0,55,,,0.989,,,
34,2019-01-19 15:45:00,18,16600,284,,47,18200,382,0,54,,,0.983,,,
34,2019-01-19 16:00:00,12,11000,284,,36,12200,338,0,53,,,0.953,,,
34,2019-01-19 16:15:00,7,5400,282,,19,6400,342,0,53,,,0.816,,,
34,2019-01-19 16:30:00,3,1400,282,,7,2400,354,0,52,,,0.392,,,
34,2019-01-19 16:45:00,3,200,282,,3,1200,346,0,53,,,0.079,,,
34,2019-01-19 17:00:00,0,-200,283,,0,-200,381,0,51,,,0,,,
34,2019-01-19 17:15:00,3,-900,282,,0,0,293,0,49,,,0.239,,,
34,2019-01-19 17:30:00,0,-300,283,,0,-200,28,0,46,,,0,,,
34,2019-01-19 17:45:00,0,-300,284,,0,-200,10,0,43,,,0,,,
34,2019-01-19 18:00:00,0,-300,284,,0,-200,11,0,42,,,0,,,
34,2019-01-19 18:15:00,0,-300,283,,0,0,11,0,40,,,0,,,
34,2019-01-19 18:30:00,0,-300,284,,0,-200,13,0,39,,,0,,,
34,2019-01-19 18:45:00,0,-300,284,,0,-200,14,0,38,,,0,,,
34,2019-01-19 19:00:00,0,-200,284,,0,-200,14,0,38,,,0,,,
34,2019-01-19 19:15:00,0,-300,284,,0,0,16,0,37,,,0,,,
34,2019-01-19 19:30:00,0,-300,284,,0,-200,16,0,36,,,0,,,
34,2019-01-19 19:45:00,0,-200,284,,0,-200,17,0,35,,,0,,,
34,2019-01-19 20:00:00,0,-300,284,,0,-200,18,0,35,,,0,,,
34,2019-01-19 20:15:00,0,-300,284,,0,-200,19,0,34,,,0,,,
34,2019-01-19 20:30:00,0,-200,285,,0,-200,19,0,34,,,0,,,
34,2019-01-19 20:45:00,0,-200,284,,0,-200,20,0,33,,,0,,,
34,2019-01-19 21:00:00,0,-200,285,,0,-200,20,0,33,,,0,,,
34,2019-01-19 21:15:00,0,-300,284,,0,-200,21,0,32,,,0,,,
34,2019-01-19 21:30:00,0,-300,284,,0,-200,22,0,32,,,0,,,
34,2019-01-19 21:45:00,0,-200,284,,0,-200,22,0,31,,,0,,,
34,2019-01-19 22:00:00,0,-200,284,,0,-200,22,0,31,,,0,,,
34,2019-01-19 22:15:00,0,-200,285,,0,-200,24,0,31,,,0,,,
34,2019-01-19 22:30:00,0,-200,285,,0,-200,22,0,30,,,0,,,
34,2019-01-19 22:45:00,0,-300,285,,0,-200,23,0,30,,,0,,,
34,2019-01-19 23:00:00,0,-200,286,,0,-200,24,0,30,,,0,,,
34,2019-01-19 23:15:00,0,-200,286,,0,-200,23,0,29,,,0,,,
34,2019-01-19 23:30:00,0,-300,285,,0,-200,24,0,29,,,0,,,
34,2019-01-19 23:45:00,0,-200,285,,0,-200,22,0,29,,,0,,,
34,2019-01-20 00:00:00,0,-300,285,,0,-200,22,0,28,,,0,,,
34,2019-01-20 00:15:00,0,-200,285,,0,-200,22,0,28,,,0,,,
34,2019-01-20 00:30:00,0,-300,285,,0,-200,22,0,28,,,0,,,
34,2019-01-20 00:45:00,0,-200,285,,0,-200,22,0,28,,,0,,,
34,2019-01-20 01:00:00,0,-300,284,,0,-200,20,0,27,,,0,,,
34,2019-01-20 01:15:00,0,-200,284,,0,-200,19,0,27,,,0,,,
34,2019-01-20 01:30:00,0,-300,284,,0,-200,21,0,27,,,0,,,
34,2019-01-20 01:45:00,0,-300,284,,0,-200,19,0,27,,,0,,,
34,2019-01-20 02:00:00,0,-300,284,,0,-200,18,0,26,,,0,,,
34,2019-01-20 02:15:00,0,-300,284,,0,-200,18,0,26,,,0,,,
34,2019-01-20 02:30:00,0,-200,284,,0,-200,16,0,26,,,0,,,
34,2019-01-20 02:45:00,0,-300,284,,0,-200,15,0,26,,,0,,,
34,2019-01-20 03:00:00,0,-300,284,,0,0,14,0,26,,,0,,,
34,2019-01-20 03:15:00,0,-300,284,,0,-200,15,0,25,,,0,,,
34,2019-01-20 03:30:00,0,-200,284,,0,-200,13,0,25,,,0,,,
34,2019-01-20 03:45:00,0,-300,284,,0,-200,12,0,25,,,0,,,
34,2019-01-20 04:00:00,0,-300,283,,0,-200,11,0,25,,,0,,,
34,2019-01-20 04:15:00,0,-300,283,,0,-200,10,0,25,,,0,,,
34,2019-01-20 04:30:00,0,-200,283,,0,-200,9,0,25,,,0,,,
34,2019-01-20 04:45:00,0,-300,283,,0,-200,8,0,24,,,0,,,
34,2019-01-20 05:00:00,0,-300,283,,0,-200,7,0,24,,,0,,,
34,2019-01-20 05:15:00,0,-300,283,,0,-200,7,0,24,,,0,,,
34,2019-01-20 05:30:00,0,-300,282,,0,-200,6,0,24,,,0,,,
34,2019-01-20 05:45:00,0,-300,283,,0,-200,5,0,24,,,0,,,
34,2019-01-20 06:00:00,0,-300,283,,0,-200,8,0,24,,,0,,,
34,2019-01-20 06:15:00,0,-200,283,,0,-200,44,0,23,,,0,,,
34,2019-01-20 06:30:00,0,-200,283,,0,-200,318,0,23,,,0,,,
34,2019-01-20 06:45:00,3,-600,283,,1,400,296,0,25,,,0.153,,,
34,2019-01-20 07:00:00,3,600,283,,5,1400,307,0,26,,,0.185,,,
34,2019-01-20 07:15:00,6,4500,283,,14,5800,390,0,32,,,0.79,,,
34,2019-01-20 07:30:00,10,7900,283,,22,9500,425,0,39,,,0.907,,,
34,2019-01-20 07:45:00,13,11000,283,,32,12500,388,0,51,,,0.953,,,
34,2019-01-20 08:00:00,17,15500,283,,45,17200,383,0,53,,,0.982,,,
34,2019-01-20 08:15:00,15,13700,283,,38,15300,401,0,54,,,0.971,,,
34,2019-01-20 08:30:00,36,31100,284,,80,33700,420,0,54,,,0.995,,,
34,2019-01-20 08:45:00,53,46100,284,,120,49200,409,0,53,,,0.999,,,
34,2019-01-20 09:00:00,50,43200,284,,114,46100,403,0,54,,,0.999,,,
34,2019-01-20 09:15:00,57,49600,284,,130,53300,408,0,54,,,0.999,,,
34,2019-01-20 09:30:00,62,53700,285,,146,57100,389,0,55,,,0.997,,,
34,2019-01-20 09:45:00,74,63900,285,,176,68300,387,0,55,,,0.999,,,
34,2019-01-20 10:00:00,72,62200,285,,174,66400,381,0,55,,,0.997,,,
34,2019-01-20 10:15:00,69,59100,285,,164,62900,381,0,53,,,0.999,,,
34,2019-01-20 10:30:00,68,58500,285,,164,62300,378,0,55,,,0.999,,,
34,2019-01-20 10:45:00,69,59600,286,,168,63400,376,0,53,,,0.999,,,
34,2019-01-20 11:00:00,65,56100,286,,158,59500,375,0,54,,,0.999,,,
34,2019-01-20 11:15:00,68,58900,286,,165,63000,380,0,52,,,0.997,,,
34,2019-01-20 11:30:00,80,69500,286,,197,73900,374,0,54,,,0.999,,,
34,2019-01-20 11:45:00,84,72600,286,,208,77300,371,0,56,,,0.999,,,
34,2019-01-20 12:00:00,93,80400,286,,234,85500,365,0,56,,,0.999,,,
34,2019-01-20 12:15:00,92,79200,286,,227,84100,369,0,55,,,0.999,,,
34,2019-01-20 12:30:00,83,71500,286,,207,76000,366,0,55,,,0.999,,,
34,2019-01-20 12:45:00,87,75000,286,,219,79600,363,0,54,,,0.999,,,
34,2019-01-20 13:00:00,81,70400,287,,207,74600,361,0,54,,,0.999,,,
34,2019-01-20 13:15:00,73,63500,287,,187,67300,358,0,56,,,0.999,,,
34,2019-01-20 13:30:00,60,52200,286,,149,55400,370,0,55,,,0.999,,,
34,2019-01-20 13:45:00,45,39100,286,,107,41800,388,0,54,,,0.996,,,
34,2019-01-20 14:00:00,39,34400,285,,93,36700,392,0,53,,,0.996,,,
34,2019-01-20 14:15:00,28,24500,285,,67,26500,393,0,54,,,0.989,,,
34,2019-01-20 14:30:00,29,25500,285,,69,27500,393,0,54,,,0.994,,,
34,2019-01-20 14:45:00,22,19300,285,,57,20900,369,0,54,,,0.986,,,
34,2019-01-20 15:00:00,17,15700,285,,46,17200,372,0,54,,,0.983,,,
34,2019-01-20 15:15:00,15,14000,284,,41,15300,372,0,54,,,0.971,,,
34,2019-01-20 15:30:00,13,12100,285,,36,13500,368,0,53,,,0.957,,,
34,2019-01-20 15:45:00,12,10500,284,,31,11800,376,0,53,,,0.951,,,
34,2019-01-20 16:00:00,8,6400,284,,20,7500,366,0,53,,,0.872,,,
34,2019-01-20 16:15:00,5,3500,285,,12,4500,365,0,52,,,0.702,,,
34,2019-01-20 16:30:00,4,2400,284,,9,3500,393,0,52,,,0.599,,,
34,2019-01-20 16:45:00,3,100,283,,3,1000,353,0,52,,,0.039,,,
34,2019-01-20 17:00:00,0,-300,283,,0,-200,365,0,52,,,0,,,
34,2019-01-20 17:15:00,3,-900,283,,0,0,294,0,49,,,0.239,,,
34,2019-01-20 17:30:00,0,-300,283,,0,-200,45,0,45,,,0,,,
34,2019-01-20 17:45:00,0,-300,284,,0,0,14,0,42,,,0,,,
34,2019-01-20 18:00:00,0,-300,284,,0,0,16,0,40,,,0,,,
34,2019-01-20 18:15:00,0,-300,284,,0,-200,13,0,39,,,0,,,
34,2019-01-20 18:30:00,0,-300,284,,0,-200,15,0,38,,,0,,,
34,2019-01-20 18:45:00,0,-300,284,,0,-200,13,0,37,,,0,,,
34,2019-01-20 19:00:00,0,-300,284,,0,-200,11,0,36,,,0,,,
34,2019-01-20 19:15:00,0,-300,284,,0,-200,14,0,36,,,0,,,
34,2019-01-20 19:30:00,0,-200,284,,0,-200,13,0,35,,,0,,,
34,2019-01-20 19:45:00,0,-300,284,,0,0,11,0,34,,,0,,,
34,2019-01-20 20:00:00,0,-200,284,,0,0,7,0,34,,,0,,,
34,2019-01-20 20:15:00,0,-200,283,,0,-200,5,0,33,,,0,,,
34,2019-01-20 20:30:00,0,-200,283,,0,-200,4,0,33,,,0,,,
34,2019-01-20 20:45:00,0,-200,283,,0,0,4,0,32,,,0,,,
34,2019-01-20 21:00:00,0,-300,284,,0,-200,4,0,32,,,0,,,
34,2019-01-20 21:15:00,0,-300,283,,0,-200,4,0,32,,,0,,,
34,2019-01-20 21:30:00,0,-300,284,,0,-200,4,0,31,,,0,,,
34,2019-01-20 21:45:00,0,-200,284,,0,-200,4,0,31,,,0,,,
34,2019-01-20 22:00:00,0,-200,284,,0,-200,4,0,30,,,0,,,
34,2019-01-20 22:15:00,0,-200,285,,0,-200,6,0,30,,,0,,,
34,2019-01-20 22:30:00,0,-300,285,,0,-200,10,0,30,,,0,,,
34,2019-01-20 22:45:00,0,-300,284,,0,-200,16,0,29,,,0,,,
34,2019-01-20 23:00:00,0,-300,285,,0,0,24,0,29,,,0,,,
34,2019-01-20 23:15:00,0,-300,285,,0,-200,30,0,29,,,0,,,
34,2019-01-20 23:30:00,0,-300,286,,0,-200,33,0,28,,,0,,,
34,2019-01-20 23:45:00,0,-200,284,,0,-200,33,0,28,,,0,,,
34,2019-01-21 00:00:00,0,-200,285,,0,-200,31,0,28,,,0,,,
34,2019-01-21 00:15:00,0,-300,284,,0,-200,31,0,28,,,0,,,
34,2019-01-21 00:30:00,0,-300,284,,0,-200,30,0,27,,,0,,,
34,2019-01-21 00:45:00,0,-200,283,,0,-200,30,0,27,,,0,,,
34,2019-01-21 01:00:00,0,-300,283,,0,-200,30,0,27,,,0,,,
34,2019-01-21 01:15:00,0,-300,284,,0,-200,29,0,27,,,0,,,
34,2019-01-21 01:30:00,0,-300,284,,0,-200,28,0,27,,,0,,,
34,2019-01-21 01:45:00,0,-200,284,,0,-200,28,0,26,,,0,,,
34,2019-01-21 02:00:00,0,-300,284,,0,-200,27,0,26,,,0,,,
34,2019-01-21 02:15:00,0,-300,283,,0,-200,27,0,26,,,0,,,
34,2019-01-21 02:30:00,0,-300,284,,0,-200,27,0,26,,,0,,,
34,2019-01-21 02:45:00,0,-300,284,,0,-200,27,0,26,,,0,,,
34,2019-01-21 03:00:00,0,-200,285,,0,-200,24,0,26,,,0,,,
34,2019-01-21 03:15:00,0,-300,284,,0,-200,24,0,25,,,0,,,
34,2019-01-21 03:30:00,0,-200,284,,0,0,22,0,25,,,0,,,
34,2019-01-21 03:45:00,0,-300,283,,0,-200,19,0,25,,,0,,,
34,2019-01-21 04:00:00,0,-300,283,,0,-200,18,0,25,,,0,,,
34,2019-01-21 04:15:00,0,-200,283,,0,-200,16,0,25,,,0,,,
34,2019-01-21 04:30:00,0,-300,282,,0,-200,15,0,24,,,0,,,
34,2019-01-21 04:45:00,0,-200,282,,0,-200,14,0,24,,,0,,,
34,2019-01-21 05:00:00,0,-200,282,,0,-200,13,0,24,,,0,,,
34,2019-01-21 05:15:00,0,-200,282,,0,-200,9,0,24,,,0,,,
34,2019-01-21 05:30:00,0,-200,281,,0,-200,10,0,24,,,0,,,
34,2019-01-21 05:45:00,0,-200,281,,0,-200,15,0,24,,,0,,,
34,2019-01-21 06:00:00,0,-300,282,,0,-200,16,0,23,,,0,,,
34,2019-01-21 06:15:00,0,-200,282,,0,-200,37,0,23,,,0,,,
34,2019-01-21 06:30:00,0,-300,282,,0,-200,308,0,23,,,0,,,
34,2019-01-21 06:45:00,3,-500,282,,1,400,295,0,25,,,0.115,,,
34,2019-01-21 07:00:00,0,-200,282,,0,0,430,0,26,,,0,,,
34,2019-01-21 07:15:00,3,1400,281,,7,2400,346,0,30,,,0.392,,,
34,2019-01-21 07:30:00,9,7100,281,,21,8600,401,0,38,,,0.898,,,
34,2019-01-21 07:45:00,15,13000,282,,35,14800,421,0,50,,,0.969,,,
34,2019-01-21 08:00:00,24,21100,282,,57,23200,403,0,53,,,0.987,,,
34,2019-01-21 08:15:00,34,29900,282,,77,32400,417,0,54,,,0.995,,,
34,2019-01-21 08:30:00,44,38300,283,,100,41100,409,0,53,,,0.996,,,
34,2019-01-21 08:45:00,54,46300,283,,122,49400,404,0,54,,,0.997,,,
34,2019-01-21 09:00:00,61,52300,283,,139,55800,400,0,55,,,0.999,,,
34,2019-01-21 09:15:00,68,58100,284,,155,62100,399,0,56,,,0.999,,,
34,2019-01-21 09:30:00,73,62700,284,,171,67000,391,0,55,,,0.997,,,
34,2019-01-21 09:45:00,82,70800,284,,194,75600,388,0,54,,,0.999,,,
34,2019-01-21 10:00:00,81,69300,285,,191,73900,386,0,56,,,0.999,,,
34,2019-01-21 10:15:00,78,67500,284,,186,71800,384,0,55,,,0.999,,,
34,2019-01-21 10:30:00,76,65400,284,,176,69600,394,0,55,,,0.997,,,
34,2019-01-21 10:45:00,99,85100,284,,228,90800,396,0,55,,,0.999,,,
34,2019-01-21 11:00:00,104,89500,285,,248,95100,383,0,55,,,1,,,
34,2019-01-21 11:15:00,105,90400,285,,258,96300,372,0,54,,,0.999,,,
34,2019-01-21 11:30:00,67,57600,284,,156,61400,392,0,54,,,0.997,,,
34,2019-01-21 11:45:00,117,100400,285,,278,107000,384,0,55,,,0.999,,,
34,2019-01-21 12:00:00,51,44600,284,,121,47600,392,0,55,,,0.999,,,
34,2019-01-21 12:15:00,27,23600,283,,64,25300,397,0,53,,,0.994,,,
34,2019-01-21 12:30:00,22,19700,282,,53,21400,402,0,53,,,0.986,,,
34,2019-01-21 12:45:00,30,26400,283,,68,28700,418,0,54,,,0.994,,,
34,2019-01-21 13:00:00,26,22500,283,,61,24400,400,0,53,,,0.993,,,
34,2019-01-21 13:15:00,23,20200,282,,55,22000,399,0,54,,,0.986,,,
34,2019-01-21 13:30:00,18,16200,282,,44,17600,395,0,53,,,0.983,,,
34,2019-01-21 13:45:00,17,15200,282,,41,16800,412,0,54,,,0.982,,,
34,2019-01-21 14:00:00,14,12200,283,,35,13700,387,0,54,,,0.968,,,
